identifier	name	link
VT0003127	clitoris morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003127
VT0010202	stomach epithelium thickness	http://purl.obolibrary.org/obo/OBA_VT0010202
VT0000019	right atrium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000019
VT0001219	epidermis thickness	http://purl.obolibrary.org/obo/OBA_VT0001219
VT0010076	parietomastoid suture morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010076
VT0010402	corpus luteum size trait	http://purl.obolibrary.org/obo/OBA_VT0010402
VT0000026	inner ear morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000026
VT0010030	udder height	http://purl.obolibrary.org/obo/OBA_VT0010030
VT0003564	insulin secretion trait	http://purl.obolibrary.org/obo/OBA_VT0003564
VT0000005	right atrium size trait	http://purl.obolibrary.org/obo/OBA_VT0000005
VT0010643	iliac artery morphology	http://purl.obolibrary.org/obo/OBA_VT0010643
VT0005277	brainstem morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005277
VT0010442	behavior trait	http://purl.obolibrary.org/obo/OBA_VT0010442
VT0002227	spleen capsule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002227
VT0004138	mucous neck cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004138
VT0004035	sublingual gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004035
VT0000781	corpus callosum size trait	http://purl.obolibrary.org/obo/OBA_VT0000781
VT0005250	Sertoli cell quantity	http://purl.obolibrary.org/obo/OBA_VT0005250
VT0003815	hair quantity	http://purl.obolibrary.org/obo/OBA_VT0003815
VT0003104	skull size trait	http://purl.obolibrary.org/obo/OBA_VT0003104
VT0003943	hepatobiliary system development trait	http://purl.obolibrary.org/obo/OBA_VT0003943
VT0015075	styloid process of temporal bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015075
VT0003733	retinal inner nuclear layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003733
VT0005358	incisor morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005358
VT0000550	forelimb morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000550
VT0000997	joint capsule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000997
VT0005203	trabecular meshwork morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005203
VT0001046	enteric neuron morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001046
VT0008244	peritoneal macrophage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008244
VT0015060	rump trait	http://purl.obolibrary.org/obo/OBA_VT0015060
VT0007030	left ventricle capacity	http://purl.obolibrary.org/obo/OBA_VT0007030
VT0006029	sclerotome morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006029
VT0002364	thymus size trait	http://purl.obolibrary.org/obo/OBA_VT0002364
VT0001082	geniculate ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001082
VT0001431	eating behavior trait	http://purl.obolibrary.org/obo/OBA_VT0001431
VT0000474	foregut morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000474
VT0006237	choroid blood vessel morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006237
VT0009056	interleukin-21 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0009056
VT0004170	orbitofrontal cortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004170
VT0010664	semimembranosus mass	http://purl.obolibrary.org/obo/OBA_VT0010664
VT0000524	kidney tubule quantity	http://purl.obolibrary.org/obo/OBA_VT0000524
VT0000353	vestibular system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0000353
VT1000743	skeletal muscle fiber quantity	http://purl.obolibrary.org/obo/OBA_VT1000743
VT0004326	vestibular hair cell quantity	http://purl.obolibrary.org/obo/OBA_VT0004326
VT0005089	double-negative T cell quantity	http://purl.obolibrary.org/obo/OBA_VT0005089
VT0008249	common lymphoid progenitor morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008249
VT0000737	myotome development trait	http://purl.obolibrary.org/obo/OBA_VT0000737
VT0002735	chemical nociception trait	http://purl.obolibrary.org/obo/OBA_VT0002735
VT0010096	osteoblast quantity	http://purl.obolibrary.org/obo/OBA_VT0010096
VT0008680	interleukin-17 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008680
VT0001075	accessory nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001075
VT0002368	thymus capsule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002368
VT1000776	alimentary system trait	http://purl.obolibrary.org/obo/OBA_VT1000776
VT0002136	kidney physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002136
VT0008650	interleukin-1 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008650
VT0001098	superior glossopharyngeal ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0001098
VT0004142	muscle tone	http://purl.obolibrary.org/obo/OBA_VT0004142
VT0000829	fourth ventricle size trait	http://purl.obolibrary.org/obo/OBA_VT0000829
VT0000047	head circumference	http://purl.obolibrary.org/obo/OBA_VT0000047
VT0001175	lung morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001175
VT0010212	jejunum length	http://purl.obolibrary.org/obo/OBA_VT0010212
VT0003409	hypertrophic chondrocyte zone thickness	http://purl.obolibrary.org/obo/OBA_VT0003409
VT0003859	Harderian gland physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003859
VT0000285	heart valve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000285
VT0006004	interneuron morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006004
VT0004321	sternum length	http://purl.obolibrary.org/obo/OBA_VT0004321
VT0010455	rhythmic behavior trait	http://purl.obolibrary.org/obo/OBA_VT0010455
VT0002697	eye size trait	http://purl.obolibrary.org/obo/OBA_VT0002697
VT0006277	parasympathetic nervous system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0006277
VT0003759	palate width	http://purl.obolibrary.org/obo/OBA_VT0003759
VT0002602	eosinophil quantity	http://purl.obolibrary.org/obo/OBA_VT0002602
VT0004288	spiral ligament morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004288
VT0004169	fornicate gyrus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004169
VT0001529	vocalization trait	http://purl.obolibrary.org/obo/OBA_VT0001529
VT0002733	thermal nociception trait	http://purl.obolibrary.org/obo/OBA_VT0002733
VT0003618	cervical opening size trait	http://purl.obolibrary.org/obo/OBA_VT0003618
VT2000002	venous blood pressure trait	http://purl.obolibrary.org/obo/OBA_VT2000002
VT0010448	forelimb muscle mass	http://purl.obolibrary.org/obo/OBA_VT0010448
VT0004210	bitter taste sensitivity trait	http://purl.obolibrary.org/obo/OBA_VT0004210
VT0000107	frontal bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000107
VT0005204	canal of Schlemm morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005204
VT0000061	cardiomyocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000061
VT0001225	epidermis development trait	http://purl.obolibrary.org/obo/OBA_VT0001225
VT0000042	organ of Corti morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000042
VT0005237	olfactory tract morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005237
VT0003939	myotome morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003939
VT0001688	somite development trait	http://purl.obolibrary.org/obo/OBA_VT0001688
VT0004423	squama temporalis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004423
VT0010088	pubis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010088
VT0004141	enteroendocrine cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004141
VT0010629	bulbourethral gland mass	http://purl.obolibrary.org/obo/OBA_VT0010629
VT0000254	cerebrospinal fluid amount	http://purl.obolibrary.org/obo/OBA_VT0000254
VT1000741	rump angle	http://purl.obolibrary.org/obo/OBA_VT1000741
VT0002339	lymph node morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002339
VT0004389	respiratory bronchiole morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004389
VT0010423	gonadal fat pad mass	http://purl.obolibrary.org/obo/OBA_VT0010423
VT0015007	uterine fat pad morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015007
VT0000031	cochlea morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000031
VT0008169	B-1b B cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008169
VT0001544	cardiovascular system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0001544
VT0007081	atrium septum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0007081
VT0000762	tongue morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000762
VT1000783	immune system trait	http://purl.obolibrary.org/obo/OBA_VT1000783
VT0006090	utricle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006090
VT0005316	tactition trait	http://purl.obolibrary.org/obo/OBA_VT0005316
VT0008737	spleen physiology trait	http://purl.obolibrary.org/obo/OBA_VT0008737
VT0002376	dendritic cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002376
VT0010425	interscapular fat pad mass	http://purl.obolibrary.org/obo/OBA_VT0010425
VT0010405	sperm size trait	http://purl.obolibrary.org/obo/OBA_VT0010405
VT0002059	seminal gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002059
VT0000076	calvaria morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000076
VT0008172	follicular B cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008172
VT0002761	hippocampus mossy fiber morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002761
VT0000458	mandible morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000458
VT0005247	extraocular muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005247
VT0002400	multipotent stem cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002400
VT0001095	trigeminal ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0001095
VT1000687	forelimb mass	http://purl.obolibrary.org/obo/OBA_VT1000687
VT0001236	epidermis stratum spinosum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001236
VT0000443	snout morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000443
VT0010271	colostrum leptin amount	http://purl.obolibrary.org/obo/OBA_VT0010271
VT0005362	Langerhans cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005362
VT0005406	heart size trait	http://purl.obolibrary.org/obo/OBA_VT0005406
VT0003126	vulva morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003126
VT0009858	cellular extravasation trait	http://purl.obolibrary.org/obo/OBA_VT0009858
VT0010655	feather length	http://purl.obolibrary.org/obo/OBA_VT0010655
VT0001240	epidermis stratum corneum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001240
VT0010081	maxillary sinus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010081
VT0003522	labia minora size trait	http://purl.obolibrary.org/obo/OBA_VT0003522
VT0002878	corticospinal tract morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002878
VT0002726	pulmonary vein morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002726
VT0004091	Z line morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004091
VT0002358	spleen periarteriolar lymphoid sheath morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002358
VT0008689	interleukin-23 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008689
VT0001163	coagulating gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001163
VT0010067	convoluted tubule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010067
VT0002716	preputial gland size trait	http://purl.obolibrary.org/obo/OBA_VT0002716
VT0000134	compact bone thickness	http://purl.obolibrary.org/obo/OBA_VT0000134
VT0004235	masseter muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004235
VT1000067	udder morphology trait	http://purl.obolibrary.org/obo/OBA_VT1000067
VT0000188	blood glucose amount	http://purl.obolibrary.org/obo/OBA_VT0000188
VT0010510	lumbar vertebra mass	http://purl.obolibrary.org/obo/OBA_VT0010510
VT0008401	CD8-positive, alpha-beta intraepithelial T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008401
VT0010427	mesenteric fat pad mass	http://purl.obolibrary.org/obo/OBA_VT0010427
VT0015047	head development trait	http://purl.obolibrary.org/obo/OBA_VT0015047
VT0000454	jaw morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000454
VT0002694	secretion by pancreas trait	http://purl.obolibrary.org/obo/OBA_VT0002694
VT0005285	adipose unsaturated fatty acid amount	http://purl.obolibrary.org/obo/OBA_VT0005285
VT0003679	ear lobe size trait	http://purl.obolibrary.org/obo/OBA_VT0003679
VT0007038	endocardial cushion orientation trait	http://purl.obolibrary.org/obo/OBA_VT0007038
VT0009543	thymus corticomedullary boundary morphology trait	http://purl.obolibrary.org/obo/OBA_VT0009543
VT0002658	liver regeneration trait	http://purl.obolibrary.org/obo/OBA_VT0002658
VT0006031	branchial pouch morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006031
VT0001835	antigen presentation trait	http://purl.obolibrary.org/obo/OBA_VT0001835
VT0006241	pupil orientation trait	http://purl.obolibrary.org/obo/OBA_VT0006241
VT0001070	abducens nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001070
VT0010232	colon mucosa thickness	http://purl.obolibrary.org/obo/OBA_VT0010232
VT0003088	prepulse inhibition trait	http://purl.obolibrary.org/obo/OBA_VT0003088
VT0015011	white adipocyte size trait	http://purl.obolibrary.org/obo/OBA_VT0015011
VT0000417	hair length	http://purl.obolibrary.org/obo/OBA_VT0000417
VT0004099	cerebellar glomerulus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004099
VT1000276	humerus area	http://purl.obolibrary.org/obo/OBA_VT1000276
VT0006076	blood homocysteine amount	http://purl.obolibrary.org/obo/OBA_VT0006076
VT0004127	hypodermis thickness	http://purl.obolibrary.org/obo/OBA_VT0004127
VT0008190	transitional stage B cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008190
VT0001256	body length	http://purl.obolibrary.org/obo/OBA_VT0001256
VT0002271	respiratory alveolar duct morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002271
VT0003941	skin development trait	http://purl.obolibrary.org/obo/OBA_VT0003941
VT0005209	gastric mucosa morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005209
VT0010471	exploratory behavior trait	http://purl.obolibrary.org/obo/OBA_VT0010471
VT0003310	modiolus size trait	http://purl.obolibrary.org/obo/OBA_VT0003310
VT0002414	myeloblast morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002414
VT0100015	circulatory system development trait	http://purl.obolibrary.org/obo/OBA_VT0100015
VT0002769	vas deferens morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002769
VT0010304	milk saturated fatty acid amount	http://purl.obolibrary.org/obo/OBA_VT0010304
VT0002114	axial skeleton morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002114
VT0015004	mesenteric fat pad morphology	http://purl.obolibrary.org/obo/OBA_VT0015004
VT0000859	somatosensory cortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000859
VT0003105	heart atrium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003105
VT0008470	splenic B cell follicle morphology	http://purl.obolibrary.org/obo/OBA_VT0008470
VT0001143	vaginal opening size trait	http://purl.obolibrary.org/obo/OBA_VT0001143
VT0004186	area postrema morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004186
VT0015037	gland development trait	http://purl.obolibrary.org/obo/OBA_VT0015037
VT0009544	thymus epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0009544
VT0000062	heart muscle trabeculae morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000062
VT0005388	respiratory system trait	http://purl.obolibrary.org/obo/OBA_VT0005388
VT0001150	scrotum size trait	http://purl.obolibrary.org/obo/OBA_VT0001150
VT0003893	hepatocyte proliferation trait	http://purl.obolibrary.org/obo/OBA_VT0003893
VT0002133	respiratory system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002133
VT0004358	tibia curvature trait	http://purl.obolibrary.org/obo/OBA_VT0004358
VT0002350	efferent lymphatic vessel morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002350
VT0001148	testes size trait	http://purl.obolibrary.org/obo/OBA_VT0001148
VT0005069	NK cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005069
VT0003987	vestibular ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0003987
VT0001456	otic capsule size trait	http://purl.obolibrary.org/obo/OBA_VT0001456
VT0003253	bile duct size trait	http://purl.obolibrary.org/obo/OBA_VT0003253
VT0005085	gall bladder physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005085
VT0010515	blood fibronectin amount	http://purl.obolibrary.org/obo/OBA_VT0010515
VT0000078	supraoccipital bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000078
VT0002424	reticulocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002424
VT1000733	heel depth	http://purl.obolibrary.org/obo/OBA_VT1000733
VT0006089	saccule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006089
VT0001036	submandibular ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0001036
VT0010070	distal convoluted tubule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010070
VT0010508	neurocranium mass	http://purl.obolibrary.org/obo/OBA_VT0010508
VT0010205	proventriculus mass	http://purl.obolibrary.org/obo/OBA_VT0010205
VT1000436	skeletal muscle conductivity trait	http://purl.obolibrary.org/obo/OBA_VT1000436
VT0005068	NK cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005068
VT0010032	chemokine secretion trait	http://purl.obolibrary.org/obo/OBA_VT0010032
VT0010093	costal cartilage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010093
VT0000477	intestine morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000477
VT0010245	omasum morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010245
VT0010456	cerebrospinal fluid mineral amount	http://purl.obolibrary.org/obo/OBA_VT0010456
VT0005222	somite size trait	http://purl.obolibrary.org/obo/OBA_VT0005222
